time,stim,spike
29.737,0,0.00278
29.738,0,0.00394
29.739,0,0.00583
29.74,0,-3.1e-4
29.741,0,0.00208
29.742,0,0.00986
29.743,0,0.00125
29.744,0,0.00592
29.745,0,0.0069
29.746,0,-0.00427
29.747,0,-0.0032
29.748,0,0.00159
29.749,0,0.00156
29.75,0,4.6e-4
29.751,0,9e-5
29.752,0,0.00296
29.753,0,0.00464
29.754,0,0.0076
29.755,0,0.00732
29.756,0,0.00406
29.757,0,6e-5
29.758,0,0.00662
29.759,0,0.00406
29.76,0,7.9e-4
29.761,0,0.00653
29.762,0,-0.00113
29.763,0,0.00516
29.764,0,0.00171
29.765,0,0.00137
29.766,0,0.00394
29.767,0,0.00439
29.768,0,-0.00137
29.769,0,0.00665
29.77,0,6.1e-4
29.771,0,0.00723
29.772,0,0.00507
29.773,0,1.2e-4
29.774,0,0.00113
29.775,0,0.00482
29.776,0,0.0022
29.777,0,-4.9e-4
29.778,0,0.005
29.779,0,-8.5e-4
29.78,0,0.00931
29.781,0,0.00406
29.782,0,0.00473
29.783,0,0.00116
29.784,0,9.5e-4
29.785,0,0.00357
29.786,0,-0.00146
29.787,0,-7.9e-4
29.788,0,9.2e-4
29.789,0,0.00406
29.79,0,-0.00253
29.791,0,0.00491
29.792,0,-4.6e-4
29.793,0,-6.4e-4
29.794,0,0.00641
29.795,0,0.00616
29.796,0,-0.00299
29.797,0,0.00116
29.798,0,0.00494
29.799,0,0.00418
29.8,0,0.00589
29.801,0,-8.2e-4
29.802,0,0.00598
29.803,0,0.00189
29.804,0,0.00299
29.805,0,8.2e-4
29.806,0,0.00116
29.807,0,0.00378
29.808,0,0.00314
29.809,0,0.0058
29.81,0,0.00272
29.811,0,-3.7e-4
29.812,0,4e-4
29.813,0,0.00604
29.814,0,0.00363
29.815,0,0.00613
29.816,0,0.00592
29.817,0,0.0022
29.818,0,0.00366
29.819,0,0.00638
29.82,0,0.00607
29.821,0,0.00269
29.822,0,0.00836
29.823,0,0
29.824,0,0.00125
29.825,0,0.00961
29.826,0,0.00143
29.827,0,0.00726
29.828,0,0.00314
29.829,0,0.00208
29.83,0,0.00436
29.831,0,9e-5
29.832,0,0.00476
29.833,0,0.00339
29.834,0,0.00256
29.835,0,0.0036
29.836,0,0.00217
29.837,0,0.00159
29.838,0,0.005
29.839,0,0.00381
29.84,0,0.00177
29.841,0,0.00168
29.842,0,0.00262
29.843,0,-4.9e-4
29.844,0,-1.2e-4
29.845,0,0.00491
29.846,0,0.00128
29.847,0,0.00656
29.848,0,0.00623
29.849,0,8.9e-4
29.85,0,0.00302
29.851,0,0.00345
29.852,0,0.00348
29.853,0,0.00363
29.854,0,0.00342
29.855,0,9e-5
29.856,0,-2.4e-4
29.857,0,0.00638
29.858,0,0.00635
29.859,0,0.0011
29.86,0,-0.00159
29.861,0,0.00748
29.862,0,0.00299
29.863,0,0.00491
29.864,0,0.00525
29.865,0,0.00113
29.866,0,-6.7e-4
29.867,0,0.00644
29.868,0,0.00284
29.869,0,0.00262
29.87,0,0.00299
29.871,0,-4.3e-4
29.872,0,0.00467
29.873,0,0.00647
29.874,0,0.0036
29.875,0,0.00476
29.876,0,0.00259
29.877,0,0.00162
29.878,0,2.1e-4
29.879,0,0.00522
29.88,0,6.1e-4
29.881,0,0.00223
29.882,0,0.00616
29.883,0,0.00171
29.884,0,0.00192
29.885,0,0.00488
29.886,0,3.4e-4
29.887,0,-0.00165
29.888,0,0.00299
29.889,0,0.00476
29.89,0,-4e-4
29.891,0,0.00433
29.892,0,0.00128
29.893,0,0.00131
29.894,0,0.00552
29.895,0,0.0065
29.896,0,-0.00256
29.897,0,-0.00104
29.898,0,0.00449
29.899,0,0.00562
29.9,0,0.00668
29.901,0,2.7e-4
29.902,0,0.00119
29.903,0,0.00308
29.904,0,-0.0022
29.905,0,0.00491
29.906,0,-0.0018600000000000001
29.907,0,0.00125
29.908,0,0.00165
29.909,0,-2.7e-4
29.91,0,3.1e-4
29.911,0,0.00327
29.912,0,0.00238
29.913,0,0.00385
29.914,0,-0.0015
29.915,0,0.00201
29.916,0,0.00522
29.917,0,0.00394
29.918,0,0.00272
29.919,0,-0.00342
29.92,0,0.01028
29.921,0,0.00156
29.922,0,-0.00363
29.923,0,0.00333
29.924,0,3.4e-4
29.925,0,0.00146
29.926,0,0.00388
29.927,0,0.00555
29.928,0,0.0029
29.929,0,0.0029
29.93,0,0.00342
29.931,0,7.6e-4
29.932,0,9.2e-4
29.933,0,-0.00397
29.934,0,0.00562
29.935,0,-7.6e-4
29.936,0,0.00272
29.937,0,0.00128
29.938,0,4.3e-4
29.939,0,-0.00314
29.94,0,0.00174
29.941,0,0.00491
29.942,0,0.00546
29.943,0,0.00513
29.944,0,0.00162
29.945,0,0.0065
29.946,0,-0.00284
29.947,0,0.00714
29.948,0,0.0037200000000000002
29.949,0,-6.1e-4
29.95,0,0.00473
29.951,0,0.00412
29.952,0,7.9e-4
29.953,0,-3e-5
29.954,0,0.00543
29.955,0,-0.00122
29.956,0,0.00482
29.957,0,0.0061
29.958,0,0.00812
29.959,0,-0.00247
29.96,0,0.00189
29.961,0,0.00339
29.962,0,0.00568
29.963,0,0.00195
29.964,0,-0.0043
29.965,0,0.00125
29.966,0,0.00174
29.967,0,0.00821
29.968,0,0.00153
29.969,0,-8.5e-4
29.97,0,0.00104
29.971,0,0.0047
29.972,0,0.00641
29.973,0,-6.4e-4
29.974,0,-0.00253
29.975,0,0.00601
29.976,0,4.6e-4
29.977,0,0.00128
29.978,0,0.00275
29.979,0,0.00208
29.98,0,0.00128
29.981,0,0.0014
29.982,0,0.00409
29.983,0,0.00433
29.984,0,0.00558
29.985,0,0.00464
29.986,0,0.00284
29.987,0,0.00439
29.988,0,0.00519
29.989,0,0.00278
29.99,0,9.2e-4
29.991,0,0.00513
29.992,0,8.5e-4
29.993,0,0.00308
29.994,0,-5.2e-4
29.995,0,0.01056
29.996,0,0.00525
29.997,0,0.00861
29.998,0,-0.00195
29.999,0,0.00223
30,0,-0.00476
30.001,0,0.00339
30.002,0,0.0101
30.003,0,0.00201
30.004,0,0.00153
30.005,0,0.00433
30.006,0,0.0018600000000000001
30.007,0,0.00323
30.008,0,0.00305
30.009,0,0.00476
30.01,0,0.00366
30.011,0,0.0047
30.012,0,0.00452
30.013,0,0.00388
30.014,0,0.00421
30.015,0,0.00726
30.016,0,-0.00232
30.017,0,0.00198
30.018,0,0.00125
30.019,0,0.00446
30.02,0,0.00565
30.021,0,0.00742
30.022,0,0.00266
30.023,0,0.00235
30.024,0,0.00244
30.025,0,0.00592
30.026,0,0.0061
30.027,0,0.0029
30.028,0,0.00583
30.029,0,-0.00317
30.03,0,-7.6e-4
30.031,0,0.00809
30.032,0,0.00302
30.033,0,0.00177
30.034,0,7.9e-4
30.035,0,0.00443
30.036,0,0.00473
30.037,0,0.00455
30.038,0,-6e-5
30.039,0,0.00269
30.04,0,-0.00244
30.041,0,0.00586
30.042,0,5.5e-4
30.043,0,0.00351
30.044,0,0.00275
30.045,0,0.00171
30.046,0,0.00122
30.047,0,0.00238
30.048,0,0.00427
30.049,0,0.00903
30.05,0,0.00327
30.051,0,0.00577
30.052,0,6.7e-4
30.053,0,9.2e-4
30.054,0,0.00528
30.055,0,0.00357
30.056,0,0.00647
30.057,0,-0.00522
30.058,0,0.00421
30.059,0,9.8e-4
30.06,0,0.00348
30.061,0,-3.7e-4
30.062,0,6.4e-4
30.063,0,0.00259
30.064,0,3.4e-4
30.065,0,0.00156
30.066,0,0.00415
30.067,0,5.5e-4
30.068,0,0.00467
30.069,0,0.00491
30.07,0,-0.00201
30.071,0,0.0069
30.072,0,0.00418
30.073,0,0.00742
30.074,0,0.00198
30.075,0,0.00784
30.076,0,0.00192
30.077,0,0.00394
30.078,0,0.00195
30.079,0,0.00104
30.08,0,0.00259
30.081,0,0.00598
30.082,0,0.00171
30.083,0,0.00446
30.084,0,0.0033
30.085,0,0.0062
30.086,0,0.00223
30.087,0,0.00684
30.088,0,0.00592
30.089,0,3.4e-4
30.09,0,-6e-5
30.091,0,0.00671
30.092,0,3.4e-4
30.093,0,0.00146
30.094,0,4e-4
30.095,0,0.0062
30.096,0,0.00238
30.097,0,0.00415
30.098,0,0.00638
30.099,0,0.00662
30.1,0,0.00366
30.101,0,0.00519
30.102,0,0.00418
30.103,0,-9.2e-4
30.104,0,0.00421
30.105,0,0.00543
30.106,0,-4e-4
30.107,0,-4e-4
30.108,0,0.00278
30.109,0,0.00104
30.11,0,0.00378
30.111,0,1.5e-4
30.112,0,0.00378
30.113,0,0.00717
30.114,0,0.00381
30.115,0,0.0037200000000000002
30.116,0,6.7e-4
30.117,0,-0.00107
30.118,0,3.7e-4
30.119,0,0.00223
30.12,0,-9.2e-4
30.121,0,0.00296
30.122,0,-0.0037200000000000002
30.123,0,7.9e-4
30.124,0,0.00537
30.125,0,0.0029
30.126,0,-0.00235
30.127,0,6.4e-4
30.128,0,0.00507
30.129,0,0.00156
30.13,0,0.00275
30.131,0,-4.9e-4
30.132,0,0.00735
30.133,0,0.00449
30.134,0,0.00882
30.135,0,0.00168
30.136,0,-0.00134
30.137,0,0.00433
30.138,0,0.00342
30.139,0,0.00204
30.14,0,0.00589
30.141,0,0.00769
30.142,0,0.00287
30.143,0,0.00433
30.144,0,0.00558
30.145,0,0.00339
30.146,0,3e-5
30.147,0,0.004
30.148,0,0.00568
30.149,0,0.00735
30.15,0,0.00348
30.151,0,0.00378
30.152,0,0.00504
30.153,0,-0.00305
30.154,0,0.00403
30.155,0,0.00357
30.156,0,-0.00259
30.157,0,0.00183
30.158,0,0.00275
30.159,0,0.00385
30.16,0,-0.00159
30.161,0,4e-4
30.162,0,0.00278
30.163,0,0.00385
30.164,0,-0.00211
30.165,0,0.00653
30.166,0,0.00299
30.167,0,0.00601
30.168,0,0.00641
30.169,0,0.00345
30.17,0,-0.00204
30.171,0,-1.5e-4
30.172,0,0.00458
30.173,0,0.00128
30.174,0,-5.8e-4
30.175,0,0.00937
30.176,0,-0.00226
30.177,0,0.00226
30.178,0,7e-4
30.179,0,0.0015
30.18,0,8.5e-4
30.181,0,0.00333
30.182,0,0.0101
30.183,0,0.00204
30.184,0,0.00491
30.185,0,0.00259
30.186,0,0.00327
30.187,0,0.00299
30.188,0,0.00137
30.189,0,0.00449
30.19,0,-0.00436
30.191,0,-0.00192
30.192,0,0.00232
30.193,0,0.00552
30.194,0,0.00287
30.195,0,0.00482
30.196,0,0.00217
30.197,0,0.00589
30.198,0,-0.00208
30.199,0,0.00317
30.2,0,0.00351
30.201,0,0.00275
30.202,0,0.00308
30.203,0,-0.00336
30.204,0,6e-5
30.205,0,0.00366
30.206,0,0.00323
30.207,0,0.00116
30.208,0,0.00479
30.209,0,0.0043
30.21,0,0.00314
30.211,0,0.00735
30.212,0,0.004
30.213,0,0.00473
30.214,0,-8.5e-4
30.215,0,0.00409
30.216,0,-5.2e-4
30.217,0,0.00177
30.218,0,-2.1e-4
30.219,0,0.00443
30.22,0,0.00467
30.221,0,0.00436
30.222,0,-3.1e-4
30.223,0,4.6e-4
30.224,0,0.00168
30.225,0,0.01215
30.226,0,0.00116
30.227,0,0.00504
30.228,0,0.0011
30.229,0,9.5e-4
30.23,0,0.00308
30.231,0,0.00525
30.232,0,-0.00168
30.233,0,0.00128
30.234,0,0.00223
30.235,0,0.00714
30.236,0,0.01138
30.237,0,-0.00134
30.238,0,0.00302
30.239,0,0.01355
30.24,0,0.00226
30.241,0,0.00461
30.242,0,0.00531
30.243,0,0.00229
30.244,0,-0.00122
30.245,0,7.3e-4
30.246,0,0.00418
30.247,0,0.00125
30.248,0,0.00513
30.249,0,0.00717
30.25,0,-0.00119
30.251,0,5.8e-4
30.252,0,0.00311
30.253,0,0.00363
30.254,0,0.00159
30.255,0,-0.00195
30.256,0,0.00128
30.257,0,0.0127
30.258,0,0.00491
30.259,0,-0.00336
30.26,0,0.00473
30.261,0,0.00522
30.262,0,0.00302
30.263,0,-3e-5
30.264,0,0.00351
30.265,0,0.00598
30.266,0,-0.00128
30.267,0,0.00403
30.268,0,0.0032
30.269,0,5.2e-4
30.27,0,-5.2e-4
30.271,0,0.00119
30.272,0,7.9e-4
30.273,0,-7.9e-4
30.274,0,-2.4e-4
30.275,0,1.2e-4
30.276,0,0.00253
30.277,0,0.005
30.278,0,7.9e-4
30.279,0,0.00348
30.28,0,5.2e-4
30.281,0,0.00366
30.282,0,-3.4e-4
30.283,0,0.00327
30.284,0,0.00244
30.285,0,0.00583
30.286,0,-6.1e-4
30.287,0,0.00351
30.288,0,0.0029
30.289,0,-0.00131
30.29,0,0.00262
30.291,0,0.00665
30.292,0,0.00656
30.293,0,0.0061
30.294,0,0.00443
30.295,0,-0.00137
30.296,0,-0.0015
30.297,0,0.00128
30.298,0,0.00513
30.299,0,0.00711
30.3,0,-1.8e-4
30.301,0,0.00363
30.302,0,0.00128
30.303,0,0.00275
30.304,0,0.00598
30.305,0,0.00595
30.306,0,0.00223
30.307,0,-0.00226
30.308,0,0.00519
30.309,0,3e-5
30.31,0,0.00311
30.311,0,0.00357
30.312,0,0.00189
30.313,0,0.00244
30.314,0,-6.7e-4
30.315,0,4.6e-4
30.316,0,0.00525
30.317,0,0.00653
30.318,0,0.00433
30.319,0,0.0033
30.32,0,4.3e-4
30.321,0,0.00504
30.322,0,0.00446
30.323,0,0.00424
30.324,0,0.00513
30.325,0,0.01108
30.326,0,0.0014
30.327,0,-6.1e-4
30.328,0,4.9e-4
30.329,0,-0.0022
30.33,0,7.6e-4
30.331,0,3.1e-4
30.332,0,0.00342
30.333,0,0.00192
30.334,0,0.00107
30.335,0,0.00443
30.336,0,0.00568
30.337,0,0.00586
30.338,0,0.00769
30.339,0,0.00671
30.34,0,9.5e-4
30.341,0,0.00385
30.342,0,0.00122
30.343,0,-0.00281
30.344,0,-0.00171
30.345,0,0.00208
30.346,0,0.0036
30.347,0,0.00217
30.348,0,0.00568
30.349,0,0.00308
30.35,0,-0.00168
30.351,0,0.00677
30.352,0,0.00296
30.353,0,0.00259
30.354,0,0.00134
30.355,0,0.00378
30.356,0,0.00552
30.357,0,-0.00107
30.358,0,0.00595
30.359,0,0.00314
30.36,0,0.00226
30.361,0,5.8e-4
30.362,0,0.00333
30.363,0,0.004
30.364,0,0.0051
30.365,0,0.00171
30.366,0,0.00104
30.367,0,0.00323
30.368,0,0.00296
30.369,0,-0.00568
30.37,0,0.00745
30.371,0,0.00418
30.372,0,0.00153
30.373,0,0.00314
30.374,0,0.00317
30.375,0,0.00684
30.376,0,-8.5e-4
30.377,0,0.00122
30.378,0,0.00104
30.379,0,0.00385
30.38,0,0.00137
30.381,0,0.00516
30.382,0,0.00916
30.383,0,0.00934
30.384,0,0.00156
30.385,0,0.00128
30.386,0,0.00406
30.387,0,0.0079
30.388,0,0.00586
30.389,0,7.9e-4
30.39,0,0.00388
30.391,0,0.00125
30.392,0,0.00351
30.393,0,0.00394
30.394,0,3.7e-4
30.395,0,0.00668
30.396,0,0.00201
30.397,0,0.00165
30.398,0,0.0083
30.399,0,0.00293
30.4,0,0.00174
30.401,0,0.00388
30.402,0,0.00449
30.403,0,0.00284
30.404,0,0.00406
30.405,0,0.00482
30.406,0,0.00253
30.407,0,0.0069
30.408,0,0.00784
30.409,0,0.00482
30.41,0,0.00162
30.411,0,1.5e-4
30.412,0,-1.8e-4
30.413,0,0.00424
30.414,0,0.00104
30.415,0,0.00293
30.416,0,0.00385
30.417,0,-8.9e-4
30.418,0,-1.8e-4
30.419,0,4.9e-4
30.42,0,4.6e-4
30.421,0,0.0083
30.422,0,-2.4e-4
30.423,0,1.5e-4
30.424,0,0.00308
30.425,0,0.0014
30.426,0,0.00388
30.427,0,-0.00433
30.428,0,0.00397
30.429,0,0.00748
30.43,0,0.00381
30.431,0,0.00558
30.432,0,0.00696
30.433,0,0.00317
30.434,0,0.00348
30.435,0,0.00223
30.436,0,0.00269
30.437,0,0.00177
30.438,0,0.0058
30.439,0,0.00787
30.44,0,0.00327
30.441,0,0.00403
30.442,0,0.0076
30.443,0,0.00607
30.444,0,0.0018
30.445,0,-0.00143
30.446,0,0.00323
30.447,0,0.00146
30.448,0,0.00104
30.449,0,0.00311
30.45,0,0.00119
30.451,0,0.00635
30.452,0,0.00406
30.453,0,0.00681
30.454,0,0.00336
30.455,0,0.0037200000000000002
30.456,0,0.00583
30.457,0,-2.1e-4
30.458,0,0.0022
30.459,0,0.00143
30.46,0,0.00494
30.461,0,0.00311
30.462,0,0.00696
30.463,0,0.00214
30.464,0,0.00671
30.465,0,0.00601
30.466,0,0.00491
30.467,0,0.0043
30.468,0,0.00211
30.469,0,8.9e-4
30.47,0,-0.00491
30.471,0,0.00555
30.472,0,0.00592
30.473,0,0.00494
30.474,0,0.00104
30.475,0,0.00232
30.476,0,0.00381
30.477,0,0.00482
30.478,0,0.00198
30.479,0,4e-4
30.48,0,0.00681
30.481,0,0.00345
30.482,0,0.00177
30.483,0,0.0032
30.484,0,0.00647
30.485,0,6.4e-4
30.486,0,-4.9e-4
30.487,0,0.00348
30.488,0,0.00824
30.489,0,0.00327
30.49,0,0.0037200000000000002
30.491,0,0.00406
30.492,0,0.00415
30.493,0,0.00302
30.494,0,0.0051
30.495,0,-0.00302
30.496,0,-9.2e-4
30.497,0,8.9e-4
30.498,0,0.00146
30.499,0,0.00388
30.5,0,3e-5
30.501,0,0.00922
30.502,0,0.00113
30.503,0,-3.7e-4
30.504,0,0.00226
30.505,0,0.00723
30.506,0,0.00446
30.507,0,4.3e-4
30.508,0,0.00534
30.509,0,0.00241
30.51,0,0.00198
30.511,0,-0.00195
30.512,0,0.00192
30.513,0,0.00739
30.514,0,0.00351
30.515,0,0.00424
30.516,0,9.8e-4
30.517,0,9.5e-4
30.518,0,0.00232
30.519,0,5.2e-4
30.52,0,6.1e-4
30.521,0,0.00153
30.522,0,0.00732
30.523,0,0.00568
30.524,0,4.9e-4
30.525,0,4.6e-4
30.526,0,0.00546
30.527,0,0.00293
30.528,0,0.00366
30.529,0,3.1e-4
30.53,0,0.00104
30.531,0,0.00784
30.532,0,6e-5
30.533,0,0.00262
30.534,0,0.00696
30.535,0,0.00128
30.536,0,-9.2e-4
30.537,0,0.00504
30.538,0,0.00787
30.539,0,-0.00192
30.54,0,0.0047
30.541,0,7.9e-4
30.542,0,5.8e-4
30.543,0,0.00348
30.544,0,8.2e-4
30.545,0,-0.00726
30.546,0,0.0141
30.547,0,4.6e-4
30.548,0,0.00391
30.549,0,0.00543
30.55,0,0.0037200000000000002
30.551,0,0.00385
30.552,0,0.00443
30.553,0,0.00446
30.554,0,8.5e-4
30.555,0,0.0014
30.556,0,0.00644
30.557,0,0.00708
30.558,0,-0.00296
30.559,0,0.00565
30.56,0,-0.00629
30.561,0,0.00348
30.562,0,0.00128
30.563,0,0.00964
30.564,0,0.00381
30.565,0,0.00244
30.566,0,0.00598
30.567,0,-0.00104
30.568,0,0.00555
30.569,0,0.00195
30.57,0,0.00162
30.571,0,0.00491
30.572,0,0.00101
30.573,0,0.0032
30.574,0,0.01166
30.575,0,0.00296
30.576,0,-0.00299
30.577,0,3.4e-4
30.578,0,-6.4e-4
30.579,0,-7.9e-4
30.58,0,-4.6e-4
30.581,0,0.00394
30.582,0,0.00214
30.583,0,0.00717
30.584,0,5.8e-4
30.585,0,0.00311
30.586,0,0.00455
30.587,0,0.00253
30.588,0,0.00574
30.589,0,-0.00647
30.59,0,-8.5e-4
30.591,0,0.00153
30.592,0,0.00641
30.593,0,0.00238
30.594,0,-4.9e-4
30.595,0,0.0037200000000000002
30.596,0,0.00272
30.597,0,0.00772
30.598,0,0.00488
30.599,0,0.00262
30.6,0,0.00385
30.601,0,0.00662
30.602,0,0.00131
30.603,0,-0.00348
30.604,0,0.00348
30.605,0,0.00259
30.606,0,0.004
30.607,0,0.00287
30.608,0,-1.8e-4
30.609,0,-0.00101
30.61,0,0.00354
30.611,0,0.00113
30.612,0,0.00366
30.613,0,0.0029
30.614,0,-9.8e-4
30.615,0,0.00702
30.616,0,0.00311
30.617,0,0.00146
30.618,0,0.00323
30.619,0,1.5e-4
30.62,0,0.00266
30.621,0,0.00461
30.622,0,0.00806
30.623,0,0.00162
30.624,0,0.0058
30.625,0,0.00323
30.626,0,-0.00458
30.627,0,0.00162
30.628,0,-0.00314
30.629,0,0.0029
30.63,0,0.0032
30.631,0,0.00421
30.632,0,0.00409
30.633,0,0.00275
30.634,0,0.00293
30.635,0,0.00235
30.636,0,0.00104
30.637,0,0.00256
30.638,0,0.00534
30.639,0,-2.1e-4
30.64,0,0.00494
30.641,0,0.00748
30.642,0,0.00253
30.643,0,-0.00305
30.644,0,8.2e-4
30.645,0,0.00388
30.646,0,0.00598
30.647,0,0.00607
30.648,0,0.00458
30.649,0,-0.00131
30.65,0,0.00381
30.651,0,0.00357
30.652,0,0.00342
30.653,0,-0.00323
30.654,0,0.00494
30.655,0,0.0051
30.656,0,5.8e-4
30.657,0,0.00842
30.658,0,0.00305
30.659,0,-5.5e-4
30.66,0,0.00101
30.661,0,0.0037200000000000002
30.662,0,0.00397
30.663,0,0.00165
30.664,0,0.00769
30.665,0,0.00369
30.666,0,8.5e-4
30.667,0,-0.00211
30.668,0,0.00705
30.669,0,0.00464
30.67,0,0.00232
30.671,0,0.00528
30.672,0,-0.00314
30.673,0,-0.00165
30.674,0,0.00562
30.675,0,0.00156
30.676,0,-9.2e-4
30.677,0,0.00104
30.678,0,0.0047
30.679,0,0.00513
30.68,0,0.00635
30.681,0,0.00403
30.682,0,6.4e-4
30.683,0,0.00122
30.684,0,0.00189
30.685,0,0.00446
30.686,0,0.00281
30.687,0,0.00528
30.688,0,-9.5e-4
30.689,0,-0.0029
30.69,0,-5.2e-4
30.691,0,0.00909
30.692,0,0.00311
30.693,0,0.00638
30.694,0,0.00687
30.695,0,7.9e-4
30.696,0,0.00345
30.697,0,0.00119
30.698,0,8.2e-4
30.699,0,4e-4
30.7,0,0.00598
30.701,0,0.00266
30.702,0,2.4e-4
30.703,0,0.00705
30.704,0,0.00354
30.705,0,-0.00131
30.706,0,0.00375
30.707,0,0.00272
30.708,0,4.6e-4
30.709,0,0.00516
30.71,0,-0.00116
30.711,0,0.00253
30.712,0,0.00189
30.713,0,0.00284
30.714,0,0.00192
30.715,0,-1.8e-4
30.716,0,0.00241
30.717,0,-0.004
30.718,0,0.00681
30.719,0,9e-5
30.72,0,0.0022
30.721,0,0.00558
30.722,0,0.00394
30.723,0,0.00366
30.724,0,0.00159
30.725,0,0.00595
30.726,0,-0.00247
30.727,0,4e-4
30.728,0,0.00342
30.729,0,0.00671
30.73,0,0.00351
30.731,0,-1.8e-4
30.732,0,0.00494
30.733,0,0.00201
30.734,0,0.00217
30.735,0,0.00323
30.736,0,0.00397
30.737,0,0.00342
30.738,0,0.00467
